srcMac,dstMac,ethType,vlanId,srcIp,dstIp,ipProto,srcPort,dstPort,priority,icmpType,icmpCode,volumeTransmitted,packetCount
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48388,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33973,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37388,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50309,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34143,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56897,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45040,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56933,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50752,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50890,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36127,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40448,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59379,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47456,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46081,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48933,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38608,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48379,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60293,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52827,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59027,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60086,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50584,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44481,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59818,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52204,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51489,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49285,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45750,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40303,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48908,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49665,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39319,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60177,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60749,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57644,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36335,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47124,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41206,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37179,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56728,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44664,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56009,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36572,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49906,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46291,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35179,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46910,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49114,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33578,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34010,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53582,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58383,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50399,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38441,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36488,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44641,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48538,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58966,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53465,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58856,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42108,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45665,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45434,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42826,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40563,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44045,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47167,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55298,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60760,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53899,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38794,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53376,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47873,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40623,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37514,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39464,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59874,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34849,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59484,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58316,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52858,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51742,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60928,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55615,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35299,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51193,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52222,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39124,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43177,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59872,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56335,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58884,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,32904,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43727,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33379,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56871,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39119,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48164,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49733,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36979,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43283,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58852,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46855,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36903,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45914,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38839,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43877,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52822,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,32977,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46903,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36939,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42015,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38982,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49260,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49262,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47052,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50210,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54489,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49926,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53911,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52659,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47968,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42934,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37120,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38635,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38307,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50437,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40621,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54030,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34362,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53336,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42727,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58332,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39373,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42110,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45571,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34768,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35722,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54689,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43122,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44060,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36672,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43052,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56021,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58362,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37681,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50342,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44058,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41767,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47268,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52563,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47368,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53687,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36548,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59232,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42874,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44451,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37692,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49933,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54736,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46041,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51674,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,32962,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50425,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58909,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33310,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45578,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55030,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38986,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40479,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55829,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53865,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43472,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39784,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36125,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55372,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59913,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36042,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43261,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48000,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36008,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37246,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47180,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56909,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49305,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51098,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35673,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35939,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35630,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42151,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43762,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43087,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40477,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56299,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43701,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33518,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52572,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53984,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44135,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43477,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44774,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52784,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,32984,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38202,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60925,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54975,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52360,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59070,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36451,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45702,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56030,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50623,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47839,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49029,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57399,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50785,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44554,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46979,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45047,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42617,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45845,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51746,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35791,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58788,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58599,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40130,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58226,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45011,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36319,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48050,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39030,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41672,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58046,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44635,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45480,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33157,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44066,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48478,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60955,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60993,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35273,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38263,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47493,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34602,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53427,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52794,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42877,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39756,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34129,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35477,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45583,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54415,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51691,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58270,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41239,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57241,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53292,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52105,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38195,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44778,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35883,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39235,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48409,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49765,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54810,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57088,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49367,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55028,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49991,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35148,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50531,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40082,*,610,*,*,0,0
